No,Web Site,Website IP Address,Web Hosting Company / IP Owner,Web Hosting / Server IP Location,Web Hosting City,World Site Popular Rating,Category (Coma seperated),Tags,Contact Email (Coma seperated),SIte Name,Meta Desctiption of Site,Website Screenshot URL (1280X888)
232,madrinascoffee.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 97,055",,,,,,
233,cookiessf.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 97,533",,,,,,
234,iconsbybizanc.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 97,707",,,,,,
235,lovegolfclothes.co.uk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 97,853","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
236,stussy.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,126",,,,,,
237,heatonist.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,342",,,,,,
238,lifevita.online,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,375",,,,,,
239,cheapsles.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,401",,,,,,
240,screenprinting.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,447",,,,,,
241,dankstop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,761",,,,,,
242,rhone.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,821",,,,,,
243,ministryofsupply.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 98,901",,,,,,
244,fuckthepopulation.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 99,018",,,,,,
245,quayaustralia.eu,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 99,195",,,,,,
246,terez.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 99,350",,,,,,
247,vrsdesign.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 99,452",,,,,,
248,www.quayaustralia.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 99,863",,,,,,
249,venusetfleur.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 99,894",,,,,,
250,danskin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 99,923","Beauty,",,,,,
251,unitedbyblue.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 100,114",,,,,,
252,outerknown.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 100,272",,,,,,
253,3sprouts.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 100,314","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
254,boomdu.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 100,484",,,,,,
255,onepiece.agency,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 101,201",,,,,,
256,saledress.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 101,305",,,,,,
257,sharperday.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 101,881",,,,,,
258,parachutehome.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 101,963","Home & Garden,",,,,,
259,cellucor.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,212",,,,,,
260,kappa-usa.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,249",,,,,,
261,kitbash3d.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,284",,,,,,
262,marinelayer.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,313",,,,,,
263,shopshashi.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,587","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
264,altitude-sports.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,729",,,,,,
265,kono.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,785",,,,,,
266,slideforest.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,827",,,,,,
267,marlofurniture.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 102,927",,,,,,
268,tracksmith.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 103,293",,,,,,
269,newrepublicman.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 103,512",,,,,,
270,efavormart.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 104,306",,,,,,
271,viberg.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 104,336",,,,,,
272,buffalojackson.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 104,397",,,,,,
273,lightroompresets.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 104,406",,,,,,
274,thechivery.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 104,476",,,,,,
275,thewodlife.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 104,795",,,,,,
276,suorinusa.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 104,810",,,,,,
277,hubblecontacts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 105,038",,,,,,
278,gravityblankets.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 105,285",,,,,,
279,shethinx.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 105,745",,,,,,
280,merchology.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 105,798",,,,,,
281,lokai.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 105,808",,,,,,
282,thenightsky.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 105,835",,,,,,
283,patmcgrath.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 105,916",,,,,,
284,elementalknives.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 106,398",,,,,,
285,maramani.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 106,489",,,,,,
286,urbandictionary.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 106,750",,,,,,
287,proozy.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 107,084",,,,,,
288,tlike.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 107,553",,,,,,
289,artofplay.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 107,990",,,,,,
290,rowdygentleman.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 108,031",,,,,,
291,chainedandable.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 108,176",,,,,,
292,mansurgavriel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 108,932",,,,,,
293,gcds.it,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 109,607",,,,,,
294,jmandsons.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 109,847",,,,,,
295,mnzstore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 110,116",,,,,,
296,monamoore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 110,123",,,,,,
297,rozentalantiques.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 110,407",,,,,,
298,soopsoop.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 110,522",,,,,,
299,wristbandfactory.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 110,791",,,,,,
300,unknwn.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 111,314",,,,,,
301,beverlyhillsbrat.club,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 111,440","Womens Clothing, Watches, Jewellery, Shoes,",,,,,
302,ttdeye.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 112,227",,,,,,
303,helixsleep.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 112,234","Sleep & Bedding,",,,,,
304,suzyshier.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 112,558",,,,,,
305,gallantry.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 112,829",,,,,,
306,moonjuice.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 112,851",,,,,,
307,campusprotein.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 112,869",,,,,,
308,tecovas.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 112,911",,,,,,
309,bulletjournal.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 113,053",,,,,,
310,aninebing.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 113,129",,,,,,
311,a-peaceof-time.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 113,471",,,,,,
312,taftclothing.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 114,039","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
313,gmadeals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 114,166",,,,,,
314,spank-ind.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 114,247",,,,,,
315,aloyoga.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 114,439",,,,,,
316,polarprofilters.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 115,010",,,,,,
317,hiphopbling.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 115,071",,,,,,
318,ledbury.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 115,750",,,,,,
319,truebotanicals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 115,769",,,,,,
320,deramores.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 115,924",,,,,,
321,brickellmensproducts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 116,288",,,,,,
322,arda-wigs.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 116,374",,,,,,
323,timespace.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 116,397",,,,,,
324,topatoco.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 116,649",,,,,,
325,jimwendler.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 117,287",,,,,,
326,vanityplanet.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 117,963",,,,,,
327,cascademountaintech.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 118,152",,,,,,
328,secretlab.eu,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 118,229",,,,,,
329,gitionline.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 118,426",,,,,,
330,bottleneckgallery.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 118,651",,,,,,
331,keto-mojo.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 119,405",,,,,,
332,smartdoll.jp,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 119,533",,,,,,
333,fitplusmeals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 119,565",,,,,,
334,packwatson.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 119,651",,,,,,
335,rdserviceonline.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 119,823",,,,,,
336,tombihn.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 120,149",,,,,,
337,gearhumans.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 120,478",,,,,,
338,drunkelephant.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 120,540",,,,,,
339,callalike.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 120,592",,,,,,
340,itslaut.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 120,696",,,,,,
341,zinvowatches.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 121,029","Watches,",,,,,
342,wearlively.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 121,032",,,,,,
343,onelovedbabe.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 121,316",,,,,,
344,ideou.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 121,542",,,,,,
345,respoer.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 121,569",,,,,,
346,crackawines.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 122,751",,,,,,
347,nobullproject.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 123,323",,,,,,
348,raastheglobaldesi.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 123,380",,,,,,
349,parnis.org,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 123,444",,,,,,
350,cokodive.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 123,511",,,,,,
351,shoppriceless.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 123,977","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
352,rggedu.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 124,559",,,,,,
353,angelusdirect.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 124,704",,,,,,
354,clearsonic.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 126,382",,,,,,
355,cmistore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 126,395",,,,,,
356,enbulk.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 126,840",,,,,,
357,eviraltrends.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 126,880",,,,,,
358,iato.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 127,501",,,,,,
359,idoodads.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 127,531",,,,,,
360,ikigaisoul.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 127,562",,,,,,
361,jnmastore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 127,770",,,,,,
362,numnumbaby.us,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 128,505","Baby Products,",,,,,
363,openmv.io,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 128,568",,,,,,
364,sweetmall.website,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 129,317",,,,,,
365,thaicitymart.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 129,429",,,,,,
366,vitfreed.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 129,705",,,,,,
367,wethepeopleholsters.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 129,804",,,,,,
368,zox.la,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 130,367","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
369,leisure-center.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 130,719",,,,,,
370,uglydrinks.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 130,774","Food & Drink,",,,,,
371,kprepublic.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 130,965",,,,,,
372,sharkrobot.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 131,086",,,,,,
373,guerrilla-group.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 131,559",,,,,,
374,novelkeys.xyz,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 131,614",,,,,,
375,polene-paris.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 131,715",,,,,,
376,concrete.nl,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 132,016",,,,,,
377,mylesapparel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 132,019",,,,,,
378,nrml.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 132,231",,,,,,
379,cambridgesatchel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 132,357",,,,,,
380,bhbreptiles.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 132,466",,,,,,
381,tanotis.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 132,484",,,,,,
382,grassrootscalifornia.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 132,585",,,,,,
383,qtrove.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 133,166",,,,,,
384,bitchnewyork.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 133,313",,,,,,
385,streetwearofficial.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 133,599",,,,,,
386,igotanoffer.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 133,898",,,,,,
387,harrypottershop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 133,899","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
388,blnts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,074",,,,,,
389,animedakimakurapillow.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,247",,,,,,
390,mythical.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,624",,,,,,
391,instalegendary.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,700",,,,,,
392,luxurylabel.in,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,957",,,,,,
393,solesupremacy.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,962",,,,,,
394,teelaunch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,967",,,,,,
395,wyo.in,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 134,987",,,,,,
396,jackthreads.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 135,554",,,,,,
397,groundcontrolcolor.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 135,676",,,,,,
398,amandine-beaulieu.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 135,821",,,,,,
399,myvega.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,044",,,,,,
400,urbanedcsupply.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,120",,,,,,
401,chrisheria.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,207",,,,,,
402,harrypotterplatform934.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,210",,,,,,
403,thinktankphoto.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,458",,,,,,
404,us-elitegear.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,535",,,,,,
405,47brand.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,816","Womens Clothing, Watches, Jewellery, Shoes,",,,,,
406,creepycompany.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 136,819",,,,,,
407,dunkeyscastle.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 137,103",,,,,,
408,mobilesquare.com.sg,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 137,152",,,,,,
409,rise.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 137,303",,,,,,
410,halobeauty.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 137,339","Beauty,",,,,,
411,wikipedeals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 137,569",,,,,,
412,zippo.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 138,064","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
413,radpowerbikes.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 138,673",,,,,,
414,hlorenzo.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 138,782",,,,,,
415,paintwithdiamonds.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 138,941","Beauty,",,,,,
416,tentree.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 138,985",,,,,,
417,angelaroi.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 139,056",,,,,,
418,ikonick.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 139,156",,,,,,
419,bluespinach.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 140,069",,,,,,
420,caseplay.jp,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 140,235",,,,,,
421,grethenhouse.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 141,495",,,,,,
422,hollandesquire.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 141,776",,,,,,
423,itswatchtime.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 142,156","Watches,",,,,,
424,kitstore.jp,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 142,667",,,,,,
425,martine-rose.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 143,159",,,,,,
426,onlyanita.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 144,043",,,,,,
427,paysocialmedia.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 144,190",,,,,,
428,snootypaws.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 145,103",,,,,,
429,spinskateshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 145,178","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
430,tha-alumni.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 145,526",,,,,,
431,theskinfood.us,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 145,554","Food & Drink,",,,,,
432,thewatchcabin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 145,561","Watches,",,,,,
433,trends-labo.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 145,754",,,,,,
434,purecycles.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 146,947",,,,,,
435,mahileather.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 147,545",,,,,,
436,califiafarms.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 147,963",,,,,,
437,hurom.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 148,175",,,,,,
438,shopsalomondrin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 148,233","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
439,siobeauty.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 148,455","Beauty,",,,,,
440,clubgiv.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 148,692",,,,,,
441,onewheel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 149,931",,,,,,
442,newburycomics.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 150,082",,,,,,
443,egopowerplus.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 150,214",,,,,,
444,shopavocado.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 150,679","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
445,celestron.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 150,733",,,,,,
446,labyrinthos.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 150,735",,,,,,
447,octobersveryown.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 151,405",,,,,,
448,hubitat.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 151,459",,,,,,
449,loandsons.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 151,767",,,,,,
450,weratedogs.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 151,979",,,,,,
451,schoolhouse.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 152,349",,,,,,
452,unicornwearelegends.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 152,599",,,,,,
453,battlbox.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 152,612",,,,,,
454,rspnutrition.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 152,636",,,,,,
455,thepremierstore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 152,957",,,,,,
456,3droyaltees.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,109",,,,,,
457,tableclothsfactory.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,165","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
458,getrocketbook.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,344",,,,,,
459,depict.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,501",,,,,,
460,kidsuper.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,606",,,,,,
461,mstrwatches.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,720","Watches,",,,,,
462,roka.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,725",,,,,,
463,fastwrx.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 153,845",,,,,,
464,lum-tec.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 154,460",,,,,,
465,gasbike.net,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 154,697",,,,,,
466,shopdoen.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,062","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
467,bluemercury.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,405",,,,,,
468,shoplostfound.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,511","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
469,moondoglabs.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,609",,,,,,
470,worldbuildersmarket.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,857",,,,,,
471,drjoedispenza.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,909",,,,,,
472,uturnaudio.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,926",,,,,,
473,shopsonix.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 155,937","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
474,hamee-india.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 156,134",,,,,,
475,planet54.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 156,799",,,,,,
476,iamgia.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 156,804",,,,,,
477,ddpyoga.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 157,189",,,,,,
478,icecoldblings.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 157,845",,,,,,
479,nisolo.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 157,852",,,,,,
480,shoegallerymiami.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 157,951",,,,,,
481,cladandcloth.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 158,024","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
482,davekny.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 158,026",,,,,,
483,sofamania.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 158,324",,,,,,
484,beluxury.in,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 158,355",,,,,,
485,straik.it,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 158,436",,,,,,
486,corruptedray.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 158,862",,,,,,
487,mobexpert.ro,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 159,118",,,,,,
488,arteza.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 159,462",,,,,,
489,dankgeek.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 159,468",,,,,,
490,naadam.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 159,480",,,,,,
491,phanteksusa.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 159,503",,,,,,
